"";"Program.kreditiranja";"Korisnik.kredita";"Odobreno.KN";"Godina";"OIB";"sus"
"24286";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74527;NA;52508873833;0
"24287";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24288";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74527;NA;52508873833;0
"24289";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63882;NA;52508873833;0
"24290";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24291";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24292";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24293";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24294";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24295";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24296";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24297";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24298";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24299";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";37262;NA;52508873833;0
"24300";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24301";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74527;NA;52508873833;0
"24302";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24303";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24304";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24305";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24306";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";37262;NA;52508873833;0
"24307";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24308";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24309";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63882;NA;52508873833;0
"24310";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63882;NA;52508873833;0
"24311";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24312";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24313";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63882;NA;52508873833;0
"24314";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74527;NA;52508873833;0
"24315";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63882;NA;52508873833;0
"24316";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42587;NA;52508873833;0
"24317";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24318";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63882;NA;52508873833;0
"24319";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24320";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53232;NA;52508873833;0
"24321";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74527;NA;52508873833;0
"24322";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74899;NA;52508873833;0
"24323";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";37182;NA;52508873833;0
"24324";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24325";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";80000;NA;52508873833;0
"24326";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24327";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";88385;NA;52508873833;0
"24328";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24329";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";31873;NA;52508873833;0
"24330";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24331";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";151019;NA;52508873833;0
"24332";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24333";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24334";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63741;NA;52508873833;0
"24335";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42496;NA;52508873833;0
"24336";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24337";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24338";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63741;NA;52508873833;0
"24339";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";64507;NA;52508873833;0
"24340";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24341";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";75430;NA;52508873833;0
"24342";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";159355;NA;52508873833;0
"24343";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";40372;NA;52508873833;0
"24344";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24345";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24346";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53118;NA;52508873833;0
"24347";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24348";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";149472;NA;52508873833;0
"24349";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24350";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24351";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24352";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24353";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24354";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";75430;NA;52508873833;0
"24355";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24356";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24357";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";20184;NA;52508873833;0
"24358";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";106237;NA;52508873833;0
"24359";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";38244;NA;52508873833;0
"24360";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53118;NA;52508873833;0
"24361";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";31873;NA;52508873833;0
"24362";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42496;NA;52508873833;0
"24363";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";106237;NA;52508873833;0
"24364";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78233;NA;52508873833;0
"24365";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24366";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";76492;NA;52508873833;0
"24367";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";26559;NA;52508873833;0
"24368";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";76492;NA;52508873833;0
"24369";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";58432;NA;52508873833;0
"24370";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24371";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";143419;NA;52508873833;0
"24372";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";56308;NA;52508873833;0
"24373";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24374";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24375";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";54180;NA;52508873833;0
"24376";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53118;NA;52508873833;0
"24377";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";37713;NA;52508873833;0
"24378";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53118;NA;52508873833;0
"24379";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";31873;NA;52508873833;0
"24380";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";127483;NA;52508873833;0
"24381";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24382";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";138109;NA;52508873833;0
"24383";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24384";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42496;NA;52508873833;0
"24385";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24386";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63741;NA;52508873833;0
"24387";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42496;NA;52508873833;0
"24388";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24389";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24390";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77076;NA;52508873833;0
"24391";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24392";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78616;NA;52508873833;0
"24393";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";53118;NA;52508873833;0
"24394";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24395";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";159355;NA;52508873833;0
"24396";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";74364;NA;52508873833;0
"24397";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";31873;NA;52508873833;0
"24398";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";37182;NA;52508873833;0
"24399";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";65865;NA;52508873833;0
"24400";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42496;NA;52508873833;0
"24401";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";212413;NA;52508873833;0
"24402";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";75851;NA;52508873833;0
"24403";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";96968;NA;52508873833;0
"24404";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";36829;NA;52508873833;0
"24405";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";115745;NA;52508873833;0
"24406";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63135;NA;52508873833;0
"24407";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";178879;NA;52508873833;0
"24408";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63135;NA;52508873833;0
"24409";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";72813;NA;52508873833;0
"24410";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42090;NA;52508873833;0
"24411";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";36829;NA;52508873833;0
"24412";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";76814;NA;52508873833;0
"24413";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24414";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24415";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24416";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42090;NA;52508873833;0
"24417";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24418";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";94700;NA;52508873833;0
"24419";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24420";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24421";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";67344;NA;52508873833;0
"24422";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77869;NA;52508873833;0
"24423";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24424";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";31565;NA;52508873833;0
"24425";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24426";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";88181;NA;52508873833;0
"24427";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";189400;NA;52508873833;0
"24428";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24429";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";36829;NA;52508873833;0
"24430";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24431";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24432";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42090;NA;52508873833;0
"24433";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24434";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";244119;NA;52508873833;0
"24435";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";55769;NA;52508873833;0
"24436";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";26309;NA;52508873833;0
"24437";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";21045;NA;52508873833;0
"24438";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";75760;NA;52508873833;0
"24439";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";126269;NA;52508873833;0
"24440";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42090;NA;52508873833;0
"24441";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";78915;NA;52508873833;0
"24442";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77869;NA;52508873833;0
"24443";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24444";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24445";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";21045;NA;52508873833;0
"24446";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24447";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";71027;NA;52508873833;0
"24448";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24449";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";68395;NA;52508873833;0
"24450";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";31565;NA;52508873833;0
"24451";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";31565;NA;52508873833;0
"24452";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";63135;NA;52508873833;0
"24453";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";68395;NA;52508873833;0
"24454";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24455";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24456";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";31565;NA;52508873833;0
"24457";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24458";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24459";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";42090;NA;52508873833;0
"24460";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24461";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24462";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24463";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24464";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24465";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24466";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";57874;NA;52508873833;0
"24467";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";52610;NA;52508873833;0
"24468";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24469";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77865;NA;52508873833;0
"24470";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73655;NA;52508873833;0
"24471";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";637402;NA;52508873833;0
"24472";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";370938;NA;52508873833;0
"24473";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77322;NA;52508873833;0
"24474";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77322;NA;52508873833;0
"24475";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73143;NA;52508873833;0
"24476";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73143;NA;52508873833;0
"24477";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73143;NA;52508873833;0
"24478";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73143;NA;52508873833;0
"24479";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";77322;NA;52508873833;0
"24480";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";365711;NA;52508873833;0
"24481";"Poljoprivreda i ujednaèeni razvoj";"OTP BANKA HRVATSKA DIONIÈKO DRUŠTVO";73143;NA;52508873833;0
